"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Jay Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".303",".314",".617",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549777"
"Brandon Downes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".272",".366",".637",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa602678"
"Mylz Jones","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".257",".292",".390",".682",".289","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875606"
"Bo Way","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".286",".324",".610",".265","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829126"
"Cornelius Randolph","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".289",".351",".640",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa874241"
"Victor Acosta","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".272",".317",".589",".255","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa736917"
"Jordan Patterson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".281",".378",".658",".280","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","15119"
"Jayce Boyd","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".284",".334",".617",".269","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502020"
"Greyson Jenista","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".289",".354",".643",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3007044"
"Brandon Dixon","Tigers","3","14","12","3","1","0","0","1","2","1","4","0","0","0","",".238",".284",".408",".692",".292","","78","0.0","-0.2","","-0.4","-0.1","0.0","","600.3","15214"
"Carl Chester","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".272",".337",".610",".262","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829813"
"Michael Gettys","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".263",".380",".643",".271","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa828692"
"Tyler Horan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".278",".354",".633",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa709555"
"Jeff McVaney","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".294",".327",".622",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658125"
"Drew Stubbs","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".298",".345",".642",".280","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","9328"
"Quinn Brodey","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".273",".350",".622",".267","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829783"
"Steve Selsky","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".284",".367",".651",".279","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","12957"
"Brendon Sanger","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".279",".326",".605",".263","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa858055"
"Matt Holliday","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".302",".383",".685",".294","","80","0.0","0.0","","0.0","0.0","0.0","","999.0","1873"
"Peter Bourjos","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".273",".367",".640",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","2578"
"Roberto Caro","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".303",".324",".628",".275","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa657285"
"Rey Fuentes","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".295",".340",".635",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","10329"
"Preston Beck","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".289",".340",".629",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa621361"
"Ryan Aguilar","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".294",".343",".637",".276","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918712"
"Stone Garrett","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".263",".370",".633",".268","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829117"
"Ezequiel Carrera","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".300",".350",".650",".282","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","9048"
"Jason Coats","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".276",".391",".666",".282","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","14282"
"Herlis Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".280",".353",".633",".270","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597740"
"Eddy Martinez","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".276",".365",".641",".274","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa914203"
"Kirk Nieuwenhuis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".297",".333",".630",".277","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","6400"
"Keon Broxton","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".192",".275",".340",".615",".267","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","9253"
"Daniel Robertson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".301",".342",".642",".279","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","6266"
"Michael Beltre","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".299",".338",".638",".278","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa736945"
"Johnny Davis","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".277",".317",".594",".258","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","15830"
"Charcer Burks","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".297",".329",".626",".274","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737838"
"Hernan Iribarren","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".295",".328",".622",".270","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","4177"
"LeDarious Clark","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".274",".355",".630",".269","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875568"
"Mason Robbins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".281",".351",".632",".269","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599191"
"Brett Eibner","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".282",".354",".636",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","11369"
"Taylor Motter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".276",".337",".613",".265","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","12399"
"Kyle Wren","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".300",".311",".612",".270","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa621577"
"Carlos Rincon","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".268",".357",".625",".267","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa917319"
"Corey Bird","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".285",".329",".614",".266","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa874209"
"Daniel Spingola","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".280",".342",".623",".268","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829496"
"Zach Welz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".282",".338",".619",".268","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa883465"
"Dylan Davis","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".272",".356",".629",".268","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa709037"
"Travis Harrison","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".280",".309",".589",".260","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597772"
"Courtney Hawkins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".262",".373",".635",".268","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa657904"
"Robert Perez","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".257",".348",".605",".258","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3002851"
"Wynton Bernard","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".284",".337",".621",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658999"
"Isaac Galloway","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".269",".350",".619",".265","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","5238"
"Mark Contreras","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".270",".350",".620",".265","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3004164"
"Brett Siddall","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".277",".348",".625",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875635"
"Tyler Hill","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".287",".328",".614",".267","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829481"
"Jeremy Hazelbaker","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".283",".364",".647",".277","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","9399"
"Jameson Fisher","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".279",".319",".598",".261","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658576"
"Darrell Ceciliani","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".281",".365",".646",".276","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","9954"
"Wilson Soriano","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".276",".320",".596",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506304"
"Steven Moya","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".265",".400",".664",".279","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","11854"
"Manuel Melendez","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".273",".304",".389",".693",".294","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa828329"
"Yasmany Tomas","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".275",".428",".703",".293","","77","0.0","0.0","","0.0","0.0","0.0","","999.0","17171"
"Edward Olivares","","2","7","6","1","0","0","0","1","1","0","1","0","0","0","",".236",".284",".362",".646",".276","","69","0.0","0.0","","-0.3","0.0","0.0","","999.0","sa832015"
"Kristopher Negron","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".282",".345",".627",".270","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","5306"
"Bryce Brentz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".273",".385",".659",".280","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","10607"
"Gregor Blanco","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".291",".345",".636",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","3123"
"Carlos Beltran","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".289",".392",".681",".289","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","589"
"Alberth Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".275",".350",".625",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa550588"
"Donovan Casey","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".266",".353",".620",".264","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa915654"
"Chris Heisey","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".272",".383",".655",".278","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","3978"
"Jonathan Reynoso","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".279",".341",".620",".266","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa551309"
"Mickey McDonald","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".277",".312",".589",".257","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004173"
"Michael Martinez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".283",".334",".617",".266","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","7358"
"Granden Goetzman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".269",".354",".624",".266","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597785"
"Johnny Field","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".268",".373",".641",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","15048"
"C.J. McElroy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".281",".337",".618",".266","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597861"
"Blake Drake","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".272",".348",".620",".266","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829329"
"Todd Cunningham","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".304",".322",".626",".276","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","10822"
"Luke Burch","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".284",".332",".616",".266","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003950"
"J.P. Sportman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".271",".352",".623",".266","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829450"
"Alejandro Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".277",".346",".623",".267","","62","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa880808"
"Rhett Wiseman","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".277",".367",".644",".273","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658608"
"Joantgel Segovia","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".287",".345",".632",".271","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827979"
"Logan Landon","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".275",".340",".614",".265","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875279"
"Shane Peterson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".276",".368",".645",".274","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","7423"
"Willie Abreu","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".297",".387",".683",".291","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738883"
"Franklin Rollin","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".282",".359",".641",".275","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827951"
"Gabriel Maciel","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".282",".321",".603",".262","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa919532"
"Marty Costes","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".266",".325",".591",".256","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006783"
"Adam Law","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".277",".310",".588",".256","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738573"
"Orlando Martinez","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".266",".334",".600",".257","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006664"
"Tyler Collins","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".283",".342",".625",".271","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","12723"
"Wes Rogers","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".279",".325",".604",".263","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658668"
"Ryan Peurifoy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".272",".341",".612",".264","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004686"
"Roemon Fields","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".285",".309",".594",".260","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829879"
"Logan Ratledge","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".271",".342",".613",".263","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827169"
"Jhalan Jackson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".264",".351",".614",".264","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875208"
"Michael O'Neill","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".277",".330",".607",".263","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550175"
"Robert Andino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".272",".344",".615",".264","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","4900"
"Alek Thomas","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".279",".345",".625",".268","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006892"
"David Sheaffer","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".232",".296",".528",".227","","40","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006846"
"Jason Morozowski","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".272",".338",".609",".263","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875605"
