"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Wilfri Peralta","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".193",".208",".400",".177","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005481"
"Flemin Bautista","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".189",".216",".405",".178","","3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005940"
"Hugo Cardona","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".186",".194",".381",".169","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003339"
"Juan Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".188",".207",".396",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917106"
"Cristhian Rodriguez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".187",".199",".386",".171","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008785"
"Bryan Matute","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".192",".191",".384",".172","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009301"
"Albert Suarez","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".185",".204",".389",".171","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3002855"
"Jose Guzman","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".182",".189",".371",".165","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005601"
"Wilfrido Matos","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".165",".195",".215",".410",".180","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005772"
"Enrique Valdez","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".187",".203",".390",".171","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005568"
"Luis Tejeda","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".161",".191",".208",".399",".175","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008913"
"Carlos Paraguate","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".159",".195",".208",".403",".178","","2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005757"
"Sebastian Espino","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".183",".198",".381",".168","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003347"
"Juan Querecuto","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".177",".189",".366",".162","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005721"
"Kenny Hernandez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".189",".197",".386",".172","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872522"
"Jelfry Marte","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".180",".187",".367",".163","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006886"
"Charlis Aquino","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".189",".200",".389",".172","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008895"
"Kelvin Maldonado","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".180",".194",".374",".165","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006918"
"Gabriel Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".187",".207",".394",".174","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008744"
"Carlos Baez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".182",".206",".388",".170","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa880736"
"Norkis Marcos","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".190",".199",".389",".173","","1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005575"
"Cristian Gonzalez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".177",".188",".365",".162","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008771"
"Christian Valerio","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".190",".208",".397",".175","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003308"
"Nasim Nunez","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".187",".187",".374",".168","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010695"
"Reyny Reyes","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".163",".193",".214",".407",".178","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003178"
"Pedro Mota","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".176",".212",".234",".446",".196","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008800"
"Denny Daza","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".158",".190",".201",".391",".173","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005534"
"Bradly Encarnacion","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".184",".185",".370",".166","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009193"
"Luis Almanzar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".153",".186",".198",".384",".170","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa916830"
"Yowelfy Rosario","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".183",".200",".383",".169","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003346"
"Carlos Santiago","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".146",".179",".202",".381",".167","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005565"
"Guarner Dipre","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".156",".186",".210",".397",".174","","0","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005793"
"Carlos Rivero","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".150",".191",".208",".399",".177","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828427"
"Oswaldo Pina","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".188",".202",".390",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003214"
"Samuel Marte","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".179",".191",".370",".165","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008945"
"Nerwilian Cedeno","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".189",".187",".376",".169","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3010026"
"Ivan Johnson","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".154",".188",".216",".404",".176","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169627"
"Albert Jerez","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".155",".186",".209",".395",".173","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008378"
"Luis Castillo","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".141",".183",".183",".366",".164","","-1","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3009761"
"Densi Meli","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".179",".198",".377",".166","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008927"
"Lency Delgado","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".175",".188",".363",".160","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006913"
"Roberto Monegro","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".183",".187",".370",".165","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008766"
"Michael James","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".171",".205",".237",".442",".193","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008798"
"Beau Philip","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".152",".188",".202",".390",".173","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1169595"
"Raffy Ozuna","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".182",".192",".374",".167","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917133"
"Rafael Romero","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".184",".191",".374",".166","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917028"
"Jaylen Palmer","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".137",".176",".188",".364",".162","","-2","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008297"
"Alberis Ferrer","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".182",".206",".388",".171","","-3","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005584"
"Luis Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".144",".181",".189",".370",".165","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917322"
"Nicholas Shumpert","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".178",".196",".375",".165","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875232"
"Alex De Jesus","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".175",".193",".368",".162","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008842"
"Moises De La Cruz","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".184",".187",".371",".166","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005585"
"Eliam Arias","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".179",".192",".371",".164","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006211"
"Justin Oferman","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".168",".208",".220",".428",".189","","-4","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006216"
"Kember Nacero","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".179",".185",".364",".162","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005150"
"Daniel Castillo","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".151",".183",".196",".379",".168","","-5","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005545"
"Hector Vizcaino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".142",".178",".184",".362",".161","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005505"
"Edison Mora","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".175",".182",".357",".159","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3007315"
"Edward Romero","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".149",".180",".194",".374",".165","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008796"
"Victor Maria","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".148",".179",".198",".377",".166","","-6","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3003343"
"Samuel Colmenarez","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".185",".194",".378",".168","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005497"
"Raulyn Blanc","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".140",".183",".184",".367",".165","","-7","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008925"
"Kelvin Smith","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".170",".192",".362",".159","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006914"
"Francisco Floyd","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".147",".182",".188",".370",".164","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008821"
"Jackie Urbaez","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".138",".180",".186",".366",".164","","-8","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa1170568"
"Jean Pena","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".131",".164",".181",".345",".153","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3006192"
"Dairon Cuevas","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".143",".174",".185",".360",".159","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3008792"
"Ellian Rondon","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".134",".177",".175",".352",".159","","-10","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005785"
"Juan Morales","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".145",".173",".186",".359",".159","","-11","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa917152"
"Ranser Amador","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".139",".169",".182",".352",".155","","-15","0.0","0.0","","-0.2","0.0","0.0","","999.0","sa3003192"
"Arquimedes Gamboa","","3","13","12","2","0","0","0","1","1","1","4","0","0","0","",".192",".272",".277",".549",".245","","46","0.0","0.0","","-0.9","0.2","0.0","","999.0","sa877497"
"Jonathan Arauz","Red Sox","28","112","103","24","5","1","2","12","11","7","22","1","1","1","",".236",".287",".358",".645",".277","","65","0.1","0.0","","-5.0","0.6","0.0","","999.0","sa877498"
"Pat Valaika","","23","94","87","20","4","0","3","10","11","5","26","0","1","0","",".227",".272",".395",".667",".281","","70","0.1","0.6","","-3.5","-0.5","-0.1","","999.0","14885"
"Chris Owings","","7","28","25","6","1","0","1","3","3","2","8","0","1","0","",".247",".298",".393",".691",".293","","64","0.0","-0.1","","-1.3","-0.4","-0.1","","999.0","10030"
"Charlie Culberson","Braves","15","58","54","13","3","0","1","6","6","3","15","1","1","0","",".239",".286",".378",".664",".281","","69","0.0","-0.1","","-2.4","-0.3","-0.1","","999.0","3298"
"J.T. Riddle","Pirates","43","174","162","40","8","1","5","17","19","9","38","1","2","1","",".246",".289",".389",".678",".286","","75","-0.1","-0.4","","-5.9","-1.0","-0.1","","999.0","17642"
"Erik Gonzalez","Pirates","49","197","184","45","9","1","3","17","19","9","54","2","3","1","",".243",".283",".360",".642",".272","","65","0.1","-0.8","","-8.9","-0.9","-0.3","","999.0","13369"
